,experiment,cloud,env,env_type,nodes,application,metric,value,gpu_count,setup
226,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_0_accuracy,0.6873,16,usernetes
227,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_0_loss,0.8284,16,usernetes
228,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_1_accuracy,0.7616,16,usernetes
229,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_1_loss,0.653,16,usernetes
230,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_2_accuracy,0.7753,16,usernetes
231,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_2_loss,0.5951,16,usernetes
232,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_3_accuracy,0.8075,16,usernetes
233,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_3_loss,0.5321,16,usernetes
234,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,time_seconds,55.574,16,usernetes
235,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_0_accuracy,0.6874,16,usernetes
236,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_0_loss,0.828,16,usernetes
237,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_1_accuracy,0.7606,16,usernetes
238,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_1_loss,0.653,16,usernetes
239,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_2_accuracy,0.7763,16,usernetes
240,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_2_loss,0.5938,16,usernetes
241,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_3_accuracy,0.8075,16,usernetes
242,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_3_loss,0.5311,16,usernetes
243,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,time_seconds,57.015,16,usernetes
244,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_0_accuracy,0.6876,16,usernetes
245,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_0_loss,0.8279,16,usernetes
246,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_1_accuracy,0.7607,16,usernetes
247,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_1_loss,0.6533,16,usernetes
248,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_2_accuracy,0.7761,16,usernetes
249,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_2_loss,0.5953,16,usernetes
250,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_3_accuracy,0.807,16,usernetes
251,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_3_loss,0.5317,16,usernetes
252,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,time_seconds,50.701,16,usernetes
253,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_0_accuracy,0.6876,16,usernetes
254,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_0_loss,0.8282,16,usernetes
255,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_1_accuracy,0.7603,16,usernetes
256,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_1_loss,0.6529,16,usernetes
257,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_2_accuracy,0.7747,16,usernetes
258,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_2_loss,0.5953,16,usernetes
259,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_3_accuracy,0.8077,16,usernetes
260,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_3_loss,0.5308,16,usernetes
261,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,time_seconds,55.473,16,usernetes
262,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_0_accuracy,0.6874,16,usernetes
263,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_0_loss,0.8281,16,usernetes
264,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_1_accuracy,0.7602,16,usernetes
265,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_1_loss,0.653,16,usernetes
266,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_2_accuracy,0.7762,16,usernetes
267,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_2_loss,0.5944,16,usernetes
268,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_3_accuracy,0.8073,16,usernetes
269,azure/usernetes/gpu,azure,usernetes,gpu,16,usernetes-vs-kubernetes,epoch_3_loss,0.5308,16,usernetes
